,Ttile,Summmary,DateTime,URL
27,India-Bound 2021 Kia Sorento Most Detailed Walkaround Video,"A lengthy walkaround video of the 2021 Kia Sorento has helped us understand all the details of the exterior and the interior of the new generation model that was unveiled recentlyThe 2021 Kia Sorento, which is the latest generation of the popular large-size SUV, was revealed recently.
Thankfully, a rather comprehensive walkaround video of the new SUV gives us a good look at both the exterior and the interior.
Uploaded by the Asian Petrolhead channel on Youtube, the new video showcases the new Kia Sorento in its 2.2-litre diesel engine variant that outputs a maximum power of 199 bhp and a peak torque of 325 lb-ft.
The new generation 2021 Kia Sorento will launch in South Korea and European car markets later this year and likely to launch in India by 2022 as CR-V, Tucson rival.
Truly, it does look like the latest model is a definite upgrade over its predecessor.",2020-03-25T06:30:00Z,https://www.news.google.com/./articles/CBMiTGh0dHBzOi8vZ2FhZGl3YWFkaS5jb20vMjAyMS1raWEtc29yZW50by1kZXRhaWxlZC1pbi1hLWxvbmctd2Fsa2Fyb3VuZC12aWRlby_SAVBodHRwczovL2dhYWRpd2FhZGkuY29tLzIwMjEta2lhLXNvcmVudG8tZGV0YWlsZWQtaW4tYS1sb25nLXdhbGthcm91bmQtdmlkZW8vYW1wLw?hl=en-IN&gl=IN&ceid=IN%3Aen
28,Coronavirus lockdown: India's huge IT industry struggles with work-from-home,"That raises questions about whether one of India's showpiece industries can function smoothly amid the coronavirus crisis.
Maharashtra, where Pune is located, had imposed restrictions on private company employees going to offices in an effort to curb the spread of the virus.
An employee of French tele-services provider Teleperformance on the outskirts of Delhi said his company had been reluctant to let staff work from home.
India's home ministry, in guidelines issued on Tuesday, advised states to exempt essential IT and IT-enabled services from the national lockdown.
NASSCOM, the lobbying group, said several states had listed IT and e-commerce among essential services that are exempt.)",2020-03-25T06:00:43Z,https://www.news.google.com/./articles/CBMid2h0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL2luZGlhL2luZGlhLXMtaHVnZS1vdXRzb3VyY2luZy1pbmR1c3RyeS1zdHJ1Z2dsZXMtd2l0aC13b3JrLWZyb20taG9tZS0xMTU4NTExNTQxNDU0MS5odG1s0gF7aHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL25ld3MvaW5kaWEvaW5kaWEtcy1odWdlLW91dHNvdXJjaW5nLWluZHVzdHJ5LXN0cnVnZ2xlcy13aXRoLXdvcmstZnJvbS1ob21lL2FtcC0xMTU4NTExNTQxNDU0MS5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen
29,"Morgan Stanley cuts Sensex target to 32,000 for year-end; 20 stocks figure on focus list","Morgan Stanley slashed earnings forecast for a third time after the virus outbreak which led to a cut in the Sensex target from 36,000 earlier to 32,000 in the base case scenario for 2020.
The revised Sensex target for December 2020 suggests an upside of 20 in the base case and a 6% downside in the bear case.
Despite the muted outlook, Morgan Stanley believes that investors with a 12-month view should put money to work in the equities.
Morgan Stanley highlights 20 stocks in the focus list which include names like Bharti Airtel, Baja Auto, Maruti Suzuki, Motherson Sumi, Titan Company, Godrej Consumer and ITC, among others.
This bear market is only two months whereas bear markets generally last at least 6 months.",2020-03-25T05:01:00Z,https://www.news.google.com/./articles/CBMilgFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9tb3JnYW4tc3RhbmxleS1jdXRzLXNlbnNleC10YXJnZXQtdG8tMzIwMDAtZm9yLXllYXItZW5kLTIwLXN0b2Nrcy1maWd1cmUtb24tZm9jdXMtbGlzdC01MDY4OTYxLmh0bWzSAZoBaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL2J1c2luZXNzL21hcmtldHMvbW9yZ2FuLXN0YW5sZXktY3V0cy1zZW5zZXgtdGFyZ2V0LXRvLTMyMDAwLWZvci15ZWFyLWVuZC0yMC1zdG9ja3MtZmlndXJlLW9uLWZvY3VzLWxpc3QtNTA2ODk2MS5odG1sL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen
30,Centre to hike excise duty on petrol and diesel by Rs 8 per litre each,"With an aim to widen the tax net and plug evasion, Finance Minister Nirmala Sitharaman on Monday took authorisation to hike on petrol and diesel by Rs 8 per litre, besides imposing a digital tax on foreign e-commerce players.
Amid falling crude oil prices, the government had on March 14 raised on petrol and diesel by Rs 3 per litre each.
This duty hike included Rs 2 a litre increase in special additional and Rs 1 in road and infrastructure cess.
This hike took the special additional excise duty to the threshold of Rs 10 for petrol and Rs 4 in diesel.
The limit has now been increased to Rs 18 a litre in case of petrol and Rs 12 in the case of diesel by way of amending the Eighth Schedule of the Finance Act.",2020-03-23T22:12:13Z,https://www.news.google.com/./articles/CAIiEAWz7ZkTJuOmTfq9ShI1MAoqGQgEKhAIACoHCAowsLXdCjCm3dEBMOThpAM?hl=en-IN&gl=IN&ceid=IN%3Aen
31,"Buzzing stocks: Vodafone Idea, YES Bank, SBI, HDFC Bank","NEW DELHI: Vodafone Idea with over 0.26 crore shares changing hands was leading among the most traded stocks on NSE on Tuesday.Shares of YES Bank (number of shares traded: 0.08 crore), SBI (number of shares traded: 0.07 crore), ICICI Bank (number of shares traded: 0.06 crore), ONGC (number of shares traded: 0.06 crore), HDFC Bank (number of shares traded: 0.06 crore), ITC (number of shares traded: 0.05 crore), SAIL (number of shares traded: 0.05 crore), Ashok Leyland (number of shares traded: 0.05 crore) and Tata Motors (number of shares traded: 0.05 crore) also featured among the most traded stocks on the NSE.HDFC Bank (Rs 45.77 crore) was leading the pack of most active stocks in value terms.It was followed RIL (Rs 30.23 crore), HDFC (Rs 30.01 crore), TCS (Rs 25.51 crore), ICICI Bank (Rs 17.81 crore), Hind.
Unilever (Rs 16.53 crore), Axis Bank (Rs 15.03 crore), Infosys (Rs 14.55 crore), SBI (Rs 12.96 crore) and Bajaj Finance (Rs 11.30 crore).The NSE Nifty index was trading 407.05 points up at 8017.3 , while BSE Sensex was up 1416.92 points at 27398.16 around 09:17 am.In the Nifty index, Infosys (up 9.99 per cent), Reliance Industries (up 9.06 per cent), Vedanta (up 8.70 per cent), HCL Technologies (up 8.17 per cent) and Bajaj Finance (up 8.10 per cent) were among the top gainers.",2020-03-24T03:56:19Z,https://www.news.google.com/./articles/CAIiEJot_sZUmU294wz1VTDP484qGQgEKhAIACoHCAow2pqGCzD954MDMJzyigY?hl=en-IN&gl=IN&ceid=IN%3Aen
32,Petrol Car Sales In 2019 - Renault On Top Ahead Of Honda And Maruti,"Maruti Suzuki retailed 11,51,752 petrol cars that contributed to 77.5 per cent of its domestic sales in entirety.
Hyundai, Tata and Honda managed 72.7 per cent, 65.1 per cent and 78.4 per cent of their total volumes respectively come from petrol models.
Mahindra 5.7%Data Source: AutoPunditzConsidering only the contribution of petrol models within a brand’s numbers in percentage, Renault sold 81,089 petrol cars as against 7,780 diesel units with 91.2 per cent penetration.
As for the South Korean carmaker, 3,70,903 units were attributed to petrol models while the contribution of diesel was 1,39,065 units.
Kia had somewhat an even penetration as 24,920 units were for petrol variants and about 20,574 for diesel models.",2020-03-25T02:00:00Z,https://www.news.google.com/./articles/CBMiWWh0dHBzOi8vZ2FhZGl3YWFkaS5jb20vcGV0cm9sLWNhci1zYWxlcy1pbi0yMDE5LXJlbmF1bHQtb24tdG9wLWFoZWFkLW9mLWhvbmRhLWFuZC1tYXJ1dGkv0gFdaHR0cHM6Ly9nYWFkaXdhYWRpLmNvbS9wZXRyb2wtY2FyLXNhbGVzLWluLTIwMTktcmVuYXVsdC1vbi10b3AtYWhlYWQtb2YtaG9uZGEtYW5kLW1hcnV0aS9hbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen
33,Tata Motors To Launch 3 New Cars This Year In India - Details,"Earlier this year, Tata launched the updated versions of Tiago, Tigor and Nexon along with Altroz premium hatchback and electrified Nexon.
Tata HBX:The HBX also made its world premiere at the 2020 Auto Expo alongside the Sierra EV concept.
It is the close-to-production version of the H2X concept bound for launch later this year.
Could be christened the Hornbill, the five-seater will sit below the Nexon in the brand’s SUV lineup.
Tata Altroz EV:The electric version of the Altroz will likely make its showroom appearance around Diwali or in early 2021.",2020-03-25T03:00:00Z,https://www.news.google.com/./articles/CBMiS2h0dHBzOi8vZ2FhZGl3YWFkaS5jb20vdGF0YS1tb3RvcnMtdG8tbGF1bmNoLTMtbmV3LWNhcnMtdGhpcy15ZWFyLWluLWluZGlhL9IBT2h0dHBzOi8vZ2FhZGl3YWFkaS5jb20vdGF0YS1tb3RvcnMtdG8tbGF1bmNoLTMtbmV3LWNhcnMtdGhpcy15ZWFyLWluLWluZGlhL2FtcC8?hl=en-IN&gl=IN&ceid=IN%3Aen
34,Ivanka Trump Lauds Indian Hotel Chain OYO for Offering Free Stays to US Doctors Amid Coronavirus,"New York: Ivanka Trump, the senior advisor to President Donald Trump, has lauded an initiative by Ritesh Agarwal-founded Indian start-up OYO Hotels to offer free stays to doctors, nurses in the US helping in the fight against the novel coronavirus, describing the gesture as impactful acts of benevolence.
""OYO Hotels are offering free stays to our amazing medical professionals and first responders fighting this virus on the frontlines.
OYO said it will do all it can to make the lives of the brave medical personnel a little better.
To all the medical personnel fighting this disease on the front lines, we welcome you and we can't be grateful enough.""
The medical personnel can call a designated number to get their reservation for the nearest OYO and with a valid active First Responder identification, OYO Hotels will cover all the costs.",2020-03-25T04:15:45Z,https://www.news.google.com/./articles/CAIiEFZo7VWlgJs5-6M8U6Pv7IwqGQgEKhAIACoHCAow5qqNCzD4q58DMKa4pwY?hl=en-IN&gl=IN&ceid=IN%3Aen
35,Reserve Bank's US treasury holdings touch an all-time high at $164.3 bn,"At $164.3 billion, the Reserve Bank's US treasury holdings is at an all-time high, show the latest data from the US Treasury Department.
Since then, the US dollar/T-bills have been the safest asset class for any central bank, despite getting one of the lowest returns.
But for central banks, return is not the priority but safety and liquidity of their investments are.
Central banks, including the Reserve Bank of India (RBI), follow the principle of SLR (Safety, Liquidity and Return) for their investment decisions.
It has promised to sell more dollars to defend the rupee -- something the central bank is doing for the first time openly.",2020-03-24T15:18:09Z,https://www.news.google.com/./articles/CAIiENljtFokluUf1EJ-xWetiQ4qGQgEKhAIACoHCAowlbCPCzCrzaIDMLL1zQY?hl=en-IN&gl=IN&ceid=IN%3Aen
36,"COVID-19 Vaccine Ready, Can Cure Patients in 3 Hours? Fake Alert!","As the whole world has almost come to a standstill due to the outbreak of the novel coronavirus, a message, along with a picture, is being circulated to claim that doctors have finally found the cure for COVID-19.
Carona virus vaccine ready.
Able to cure patient within 3 hours after injection.
Right now Trump announced that Roche Medical Company will launch the vaccine next Sunday, and millions of doses are ready from it !!!
#Covid_19india #Corona (sic).”",2020-03-23T19:45:10Z,https://www.news.google.com/./articles/CAIiEMT3ywPEN-lXjtDWOllfPkkqGQgEKhAIACoHCAowwqP5CjDypeECMI6VwgU?hl=en-IN&gl=IN&ceid=IN%3Aen
37,"Covid-19: Coca-Cola, Nestle, other beverage makers suspend production, for now","New Delhi: Beverage maker Coca-Cola on Tuesday said it has temporarily suspended production at its manufacturing facilities following the lockdown imposed by the government to prevent spread of COVID-19.
Additionally, Nestle India said all operations in some locations are scaled down or suspended.
Pesico's bottling partner Varun Beverages has also suspended production at its manufacturing facilities in view of the lockdown due to the coronavirus outbreak.
Coca-Cola in a statement said, ""In compliance with the government directive, we at the Coca-Cola system in India have temporarily suspended production at our manufacturing facilities."".
While, to the essential beverages, the company is “operating our manufacturing facilities in very small number complying to the local government’s regulations and safety of all our employees,"" it said.",2020-03-24T15:18:10Z,https://www.news.google.com/./articles/CBMihgFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3MvY292aWQtMTktY29jYS1jb2xhLW5lc3RsZS1vdGhlci1iZXZlcmFnZS1tYWtlcnMtc3VzcGVuZC1wcm9kdWN0aW9uLWZvci1ub3ctMTE1ODUwNTkzNjc5ODkuaHRtbNIBigFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3MvY292aWQtMTktY29jYS1jb2xhLW5lc3RsZS1vdGhlci1iZXZlcmFnZS1tYWtlcnMtc3VzcGVuZC1wcm9kdWN0aW9uLWZvci1ub3cvYW1wLTExNTg1MDU5MzY3OTg5Lmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen
38,CPAI urges Sebi to close exchanges till March 31,"New Delhi: The Commodity Participants Association of India ( CPAI ) has urged market regulator Sebi to close down operations at all exchanges till March 31 in case broking services cannot be classified as essentials by all the state governments.
Association of National Exchanges Members of India (Anmi) has also requested Sebi to close stock exchanges for at least two days, which will give brokerage firms time to close their entire outstanding positions, in case all states do not declare stock broking as an essential service, exempting it from lockdown.The centre had on Monday requested chief secretaries of all states to exempt services of Sebi-regulated stock market entities as well as related workforce from the purview of lockdown imposed to curb spreading of coronavirus infections.The demands from Anmi and CPAI come against the backdrop of instances of brokers, depository participants and other personnel related to stock markets facing difficulties in commuting to their workplaces.In a letter to Sebi, CPAI President Narinder Wadhwa said that measures such as lockdown, curfews and section 144 undertaken by so many state governments to contain the threat to human life from Covid-19 pandemic have also made commuting increasingly difficult; and in coming days, it might be nearly impossible for the staff to reach the office.The staff of broking entities could barely manage to run operations as they could reach the office with great difficult, as per the letter written on Monday.So far, only three states – Maharashtra, Gujarat and Rajasthan - have declared stock broking as an essential service.
Other states have not declared stock markets operations at par with essential services.Even though the regulator and exchanges have allowed operations from locations other than declared, reaching the location of critical operations is an arduous task, Wadhwa said.",2020-03-24T13:55:00Z,https://www.news.google.com/./articles/CBMihgFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9jcGFpLXVyZ2VzLXNlYmktdG8tY2xvc2Utc3RvY2stbWFya2V0cy10aWxsLW1hcmNoLTMxL2FydGljbGVzaG93Lzc0Nzk1ODE0LmNtc9IBgQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9jcGFpLXVyZ2VzLXNlYmktdG8tY2xvc2Utc3RvY2stbWFya2V0cy10aWxsLW1hcmNoLTMxL2FtcF9hcnRpY2xlc2hvdy83NDc5NTgxNC5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen
39,Coronavirus pandemic: Suzuki halts production at Gujarat plant,"- Suzuki Motor Gujarat manufactures cars on a contract basis for Maruti Suzuki- All factories from the brand are now shut for production due to CoronavirusSuzuki Motor Gujarat (SMG) has announced that due to the spread of COVID-19 transmission, the company will shut its production facility from 23 March.
SMG manufactures cars on a contract basis for Maruti Suzuki.
Maruti Suzuki recently announced that the company would be shutting its plants located at Gurugram and Manesar as well as its Research and Development Centre in Rohtak due to Coronavirus until further notice.
Numerous manufacturers in India such as Hyundai, Tata Motors, Honda, Mahindra, Toyota, Renault, FCA and Nissan have halted operations due to the new virus that has been deemed as a pandemic by the World Health Organisation (WHO).",2020-03-25T06:00:23Z,https://www.news.google.com/./articles/CAIiENhJo3cIm_P_McbU47zZSi0qMwgEKioIACIQKEE3OXg4IjLjNuXUacJmBCoUCAoiEChBNzl4OCIy4zbl1GnCZgQwqPDFBg?hl=en-IN&gl=IN&ceid=IN%3Aen
40,"Petrol, diesel price today: No rate cut for 9 days, demand plummets during lockdown","In Delhi, a litre of petrol is priced at ₹69.59 per litre and diesel at ₹62.29 per litre today.
In Mumbai, petrol is selling at ₹75.30 per litre and diesel at ₹65.21 per litre.
In Chennai, a litre of petrol will cost ₹72.28 per litre whereas diesel is now priced at ₹65.71 per litre.
In Hyderabad, petrol pumps are charging ₹73.97 for petrol and ₹67.82 for diesel.
Petrol pumps have been asked to be open during the 21-day lockdown period as fuel is an essential commodity.",2020-03-25T03:27:00Z,https://www.news.google.com/./articles/CBMieGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL2luZGlhL3BldHJvbC1kaWVzZWwtcHJpY2UtdG9kYXktbm8tcmF0ZS1jdXQtZm9yLTktZGF5cy1kZW1hbmQtcGx1bW1ldHMtMTE1ODUxMDM2MjczMTAuaHRtbNIBfGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL2luZGlhL3BldHJvbC1kaWVzZWwtcHJpY2UtdG9kYXktbm8tcmF0ZS1jdXQtZm9yLTktZGF5cy1kZW1hbmQtcGx1bW1ldHMvYW1wLTExNTg1MTAzNjI3MzEwLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen
41,HUL zooms 10% after announcing acquisition of Vwash from Glenmark,"Shares of (HUL) surged 10 per cent to Rs 2,059.80 on the BSE on Tuesday after the consumer goods major announced the acquisition of intimate hygiene brand VWash from for an undisclosed sum.
READ THE EXCHANGE FILING HERE“The acquisition gives us entry into the currently underpenetrated and rapidly growing female intimate hygiene segment.
VWash was launched by Glenmark in 2013 and has established itself as the market leader in the female intimate hygiene market, an emerging category.
Commenting on the acquisition, brokerage firm Motilal Oswal said, ""The ‘VWash’ brand acquisition is part of HUVR’s Beauty and Personal Care strategy which involves adding new growth segments.
About the 'Vwash' brand, analysts at the brokerage firm said,"" Intimate hygiene is a large growth opportunity for the future and penetration is in low-single-digit (<8%) even in urban India.",2020-03-24T05:26:06Z,https://www.news.google.com/./articles/CAIiEGg3Kt4IEe1iuNYyZArM75UqGQgEKhAIACoHCAowsLXdCjCm3dEBMOThpAM?hl=en-IN&gl=IN&ceid=IN%3Aen
42,Domestic flights suspended: Worried if you will get a refund? Check out what airlines are offering,"""Please be assured that your Booking Reference/PNR, will stay safe as a credit account in the same PNR with the same ticket value.
Passengers, he added, can cancel their itinerary at zero cancellation fee, create credit account in the same PNR and book an alternative journey of the same ticket value.
""Also, those who are booked to travel till 30th September can change their itinerary at zero change fee, (fare difference applies) for travel up till 30th September.
One thing to remember is that fare difference may be applicable at the time of re-booking.
Vistara, the joint venture airline between Tata Sons and Singapore Airlines, is offering customers one-time rescheduling at ""zero reissuance fee, but applicable fare difference, if any. """,2020-03-24T13:37:00Z,https://www.news.google.com/./articles/CAIiEMGEs7N9uVxiGeiY3xFziGoqGQgEKhAIACoHCAowlbCPCzCrzaIDMLL1zQY?hl=en-IN&gl=IN&ceid=IN%3Aen
43,"Despite govt clearance, ecomm cos find it difficult to deliver essentials","BENGALURU: Delivery of essential items such as food, groceries and medical supplies, ordered by customers from ecommerce sites, has been disrupted even after state governments exempted ecommerce services from the ongoing widespread lockdowns till March 31, prominent etailers told ET.
Local authorities are shutting down warehouses and stopping trucks from crossing state borders, hampering the availability of essential goods for a third consecutive day, especially in Delhi NCR, Mumbai, Kolkata, Ahmedabad, Chennai and Hyderabad, the ecommerce companies claimed.
ET could not independently verify these claims.
Amazon removed all non-essential items from its India marketplace to ensure that the most important needs were met first.
The company warned customers of increased cancellations and delays in deliveries in some regions.",2020-03-25T05:28:00Z,https://www.news.google.com/./articles/CBMiogFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vc21hbGwtYml6L3N0YXJ0dXBzL25ld3NidXp6L2Rlc3BpdGUtZ292dC1jbGVhcmFuY2UtZWNvbW0tY29zLWZpbmQtaXQtZGlmZmljdWx0LXRvLWRlbGl2ZXItZXNzZW50aWFscy9hcnRpY2xlc2hvdy83NDgwMzAzNi5jbXPSAZ0BaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL3NtYWxsLWJpei9zdGFydHVwcy9uZXdzYnV6ei9kZXNwaXRlLWdvdnQtY2xlYXJhbmNlLWVjb21tLWNvcy1maW5kLWl0LWRpZmZpY3VsdC10by1kZWxpdmVyLWVzc2VudGlhbHMvYW1wX2FydGljbGVzaG93Lzc0ODAzMDM2LmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen
44,Coronavirus lockdown: Apple may face trouble making India’s ‘favourite’ iPhone,"techUpdated: Mar 25, 2020 01:39 ISTApple’s ‘budget’ iPhone, the iPhone XR came out two years ago and is still one of the best-selling smartphones by the company.
The lockdown announcement came from the Prime Minister of India, Narendra Modi on March 24, 2020 at 8PM IST.
Apple iPhone XR has been the most popular iPhone in India according to Counterpoint Research’s recent report.
The credit for the company’s success goes to one iPhone model: the iPhone XR.
Also read: Apple removes online buying limit on iPhones amid coronavirus outbreakThe report says that Apple became one of the fastest growing brands in India owing to multiple price cuts on its iPhone XR.",2020-03-25T00:28:43Z,https://www.news.google.com/./articles/CAIiEOJxQEZI76Q-VvLwspZrlokqFggEKg4IACoGCAoww7k_MMevCDCm4QE?hl=en-IN&gl=IN&ceid=IN%3Aen
45,"Electric cars produce less CO2 than petrol vehicles, study confirms","Electric vehicles produce less carbon dioxide than petrol cars across the globe, even if electricity generation involves substantial amounts of fossil fuel, according to a study which projects that in 2050 every second car on the streets could be electric.
The researchers said in a few years, even inefficient electric cars will be less emission-intensive than most new petrol cars in most countries, as electricity generation is expected to be less carbon-intensive than today.
""The answer is clear: to reduce carbon emissions, we should choose electric cars and household heat pumps over fossil-fuel alternatives,"" Knobloch said.
The researchers said the idea that electric vehicles or electric heat pumps could increase emissions is essentially a myth.
In 53 of these regions -- including all of Europe, the US and China -- the findings show electric cars and heat pumps are already less emission-intensive than fossil-fuel alternatives.",2020-03-24T09:35:38Z,https://www.news.google.com/./articles/CAIiEJ94f3pMvKdsIqUOk1se36oqGQgEKhAIACoHCAowlbCPCzCrzaIDMJXjrgY?hl=en-IN&gl=IN&ceid=IN%3Aen
46,Coronavirus impact | Future Group's Kishore Biyani in a difficult situation as lenders invoke shares: Report,"Future Group chief executive officer (CEO) Kishore Biyani is in a difficult situation as lenders have sought more collateral against his pledged shares, according to a Mint report.
The coronavirus, or COVID-19 outbreak, has impacted Future Group's business.
Future Enterprises, Future Lifestyle Fashions, Future Retail, and Future Supply Chain Solutions have lost around half of their value since the start of 2020.
On March 24, Future Retail said some lenders who held non-convertible debentures (NCDs) through IDBI Trusteeship Services invoked pledged shares worth 8 percent.
One such method is selling the entire business of Future Lifestyle Fashions.",2020-03-25T08:19:16Z,https://www.news.google.com/./articles/CAIiEEe1-ayNmlTu12ujXgGS1Q8qGQgEKhAIACoHCAowlbCPCzCrzaIDMLL1zQY?hl=en-IN&gl=IN&ceid=IN%3Aen
47,"As Flights Cancelled, A New Concern For Airlines: Where To Park Planes","(File)As airlines idle thousands of aircraft for which there are no passengers, they are hitting an unprecedented problem: finding a place to park them.
Its northwest landing runway, including taxiways and bridges, has been converted to an aircraft parking lot for Lufthansa, Condor and other airlines.
Avalon Airport west of Melbourne expects to take 50 planes from Qantas and its low-cost offshoot, Jetstar, according to the airport's chief executive, Justin Giddings.
Brisbane Airport said that some international airlines had expressed interest in using its facilities, which can house up to 101 planes, but that no deals had yet been reached.
In the United States, United Airlines Holdings Inc and American Airlines Group Inc said they are parking planes at maintenance facilities for now, while Delta Air Lines Inc said it was still looking into the issue.",2020-03-24T10:11:34Z,https://www.news.google.com/./articles/CAIiEMtnRV_xLK0XmNierSlOgagqGQgEKhAIACoHCAowj8n_CjDIrfkCMNKc6AU?hl=en-IN&gl=IN&ceid=IN%3Aen
48,"Toyota, Renault, Suzuki, Yamaha, GM join other OEMs - Shut Down Plants","The ongoing corona virus pandemic has created a lot of confusion on global business operationsOn Sunday, Maruti Suzuki, Mahindra & Mahindra, Mercedes Benz and Fiat announced a halt to their production and other operations.
Now, Toyota, Suzuki Motorcycle, Honda Cars India, Hyundai Motor India, Renault, Suzuki, Yamaha, General Motors have followed suit.
Toyota Kirloskar Motors have brought all production operations to a standstill at their plant in Bidadi, Karnataka till further notice in view of the COVID-19 outbreak.
However, keeping in mind the safety of employees, the automaker chose to completely shut down production at the plant.
Honda Cars India has also suspended all production operations at its plants in Tapukara in Rajasthan and Greater Noida in UP until 31st March 2020.",2020-03-23T15:57:59Z,https://www.news.google.com/./articles/CBMiR2h0dHBzOi8vd3d3LnJ1c2hsYW5lLmNvbS9zaHV0LWRvd24tY2FyLXBsYW50LWNvcm9uYS12aXJ1cy0xMjM1Njk4OC5odG1s0gFLaHR0cHM6Ly93d3cucnVzaGxhbmUuY29tL3NodXQtZG93bi1jYXItcGxhbnQtY29yb25hLXZpcnVzLTEyMzU2OTg4Lmh0bWwvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen
49,"BS6-compliant Mahindra Bolero launched, starts at Rs. 8 lakh","Mahindra & Mahindra Ltd. has launched the BS6-ready version of the Bolero in India.
The new model, which starts at Rs.
7.98 lakh, comes with an updated engine, a bunch of styling tweaks, and complies with the new crash test norms.
Notably, it is offered in a single powertrain option with manual transmission.
Here are more details.",2020-03-24T12:30:31Z,https://www.news.google.com/./articles/CBMidWh0dHBzOi8vd3d3Lm5ld3NieXRlc2FwcC5jb20vdGltZWxpbmUvQXV0by81OTA0Mi8yNzU1NzEvYnM2LW1haGluZHJhLWJvbGVyby1sYXVuY2hlZC1zcGVjcy1mZWF0dXJlcy1wZXJmb3JtYW5jZS1wcmljZdIBgAFodHRwczovL3d3dy5uZXdzYnl0ZXNhcHAuY29tL3RpbWVsaW5lL0F1dG8vNTkwNDIvMjc1NTcxL2JzNi1tYWhpbmRyYS1ib2xlcm8tbGF1bmNoZWQtc3BlY3MtZmVhdHVyZXMtcGVyZm9ybWFuY2UtcHJpY2UvYW1wL2dvb2dsZQ?hl=en-IN&gl=IN&ceid=IN%3Aen
50,"Coronavirus Outbreak: Mother Dairy says milk demand up 5-10%, facing no major supply disruptions amid...","New Delhi: Mother Dairy, which supplies over 30 lakh litres of milk everyday in the national capital region, said it is not facing any major supply disruptions in spite of 5-10 percent increase in demand on Tuesday, amid lockdowns in the wake of coronavirus spread.
""We are relentlessly working towards ensuring and meeting the demand for milk across the region with no major supply disruptions.
For today, we have seen a surge in demand of our milk in the range of 5-10 percent,"" Mother Dairy spokesperson told PTI.
Dairy major Amul MD R S Sodhi had said recently there was no shortage of milk in the country and people should not resort to hoarding of dairy products.
Updated Date: Mar 25, 2020 11:38:47 ISTTags : Coronavirus, COVID-19, Lockdowns, Milk, Mother Dairy, NewsTracker",2020-03-25T06:14:45Z,https://www.news.google.com/./articles/CAIiEPr10m7a9S-Sb8zq6t3SV7cqGAgEKg8IACoHCAow5v6PATDrwA8wr93OBg?hl=en-IN&gl=IN&ceid=IN%3Aen
51,Covid-19 Fightback: Why A Small Thank You Note Is Due To Mukesh Ambani,"Mukesh Ambani of Reliance Industries is not somebody who attracts praise from the right quarters.
AdvertisementThe reason why he needs to be lauded is Reliance Jio.
Not for nothing is India the world’s largest per capita consumer of data .
A small clap is also due to Ambani, whose Jio is a huge enabler in a situation of lockdown.
Advertisement(Note: I have no axe to grind while writing this note of praise for Mukesh Ambani and Reliance Industries.",2020-03-25T05:39:00Z,https://www.news.google.com/./articles/CBMiZmh0dHBzOi8vc3dhcmFqeWFtYWcuY29tL2J1c2luZXNzL2NvdmlkLTE5LWZpZ2h0YmFjay13aHktYS1zbWFsbC10aGFuay15b3Utbm90ZS1pcy1kdWUtdG8tbXVrZXNoLWFtYmFuadIBcmh0dHBzOi8vc3dhcmFqeWFtYWcuY29tL2FtcC9zdG9yeS9idXNpbmVzcyUyRmNvdmlkLTE5LWZpZ2h0YmFjay13aHktYS1zbWFsbC10aGFuay15b3Utbm90ZS1pcy1kdWUtdG8tbXVrZXNoLWFtYmFuaQ?hl=en-IN&gl=IN&ceid=IN%3Aen
